"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","start","end","saccver","spid","gene_uni","evalue","protein_names","gene_ontology_biological_process","gene_ontology_i_ds"
"g28105",5331.43127245778,-0.387885645822654,0.114681083080474,-3.38229841752076,0.000718820121409491,0.0169234523405682,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g107713",98.9029414728867,0.51085107799148,0.151050599785104,3.3819864251996,0.000719637006849998,0.016936989561554,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g94913",13.6598578630313,0.86877248359904,0.256934895047048,3.3812942513704,0.000721452396792972,0.0169740100533099,3775,7091,"sp|Q96DM1|PGBD4_HUMAN","Q96DM1","PGBD4",3.24e-68,"PiggyBac transposable element-derived protein 4",NA,NA
"g27168",16.5153302037117,0.896607725981335,0.265210739704141,3.38073686978723,0.000722917353581062,0.0169875080360844,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g62560",198.601641155509,0.739411222417294,0.218709607433364,3.38078985689998,0.000722777969653231,0.0169875080360844,0,4054,"sp|P50897|PPT1_HUMAN","P50897","PPT1",3.05e-14,"Palmitoyl-protein thioesterase 1 (PPT-1) (EC 3.1.2.22) (Palmitoyl-protein hydrolase 1)","adult locomotory behavior [GO:0008344]; associative learning [GO:0008306]; brain development [GO:0007420]; cellular protein catabolic process [GO:0044257]; fatty-acyl-CoA biosynthetic process [GO:0046949]; grooming behavior [GO:0007625]; lipid catabolic process [GO:0016042]; lysosomal lumen acidification [GO:0007042]; membrane raft organization [GO:0031579]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cell growth [GO:0030308]; negative regulation of neuron apoptotic process [GO:0043524]; nervous system development [GO:0007399]; neuron development [GO:0048666]; neurotransmitter secretion [GO:0007269]; pinocytosis [GO:0006907]; positive regulation of pinocytosis [GO:0048549]; positive regulation of receptor-mediated endocytosis [GO:0048260]; protein catabolic process [GO:0030163]; protein depalmitoylation [GO:0002084]; protein transport [GO:0015031]; receptor-mediated endocytosis [GO:0006898]; regulation of phospholipase A2 activity [GO:0032429]; regulation of synapse structure or activity [GO:0050803]; response to stimulus [GO:0050896]; sphingolipid catabolic process [GO:0030149]; visual perception [GO:0007601]","GO:0002084; GO:0005576; GO:0005634; GO:0005764; GO:0005794; GO:0005829; GO:0006898; GO:0006907; GO:0007042; GO:0007269; GO:0007399; GO:0007420; GO:0007601; GO:0007625; GO:0008021; GO:0008306; GO:0008344; GO:0008474; GO:0015031; GO:0016020; GO:0016042; GO:0016290; GO:0016790; GO:0030149; GO:0030163; GO:0030308; GO:0030424; GO:0030425; GO:0031579; GO:0032429; GO:0035727; GO:0043025; GO:0043066; GO:0043202; GO:0043231; GO:0043524; GO:0044257; GO:0045121; GO:0046949; GO:0048260; GO:0048549; GO:0048666; GO:0050803; GO:0050896; GO:0070062; GO:0120146"
"g84812",73.7879758985612,0.512194148656906,0.15150505061538,3.38070675912445,0.000722996571560621,0.0169875080360844,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g131357",102.677400487279,0.528966315002506,0.156454405319507,3.38096146236513,0.000722326728519633,0.0169875080360844,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g38678",84.4803740858738,-0.289839239959199,0.0857432426311863,-3.38031582507214,0.000724025810152157,0.0170059842922622,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g9119",2657.35502224396,-0.431747831017982,0.127741826623799,-3.37984701196958,0.000725261881067089,0.0170178908808832,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g49455",919.063813993495,-0.430900100236786,0.127489239495257,-3.37989387922278,0.000725138222902883,0.0170178908808832,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g113217",36.9795334061465,0.436185630214055,0.129050200053671,3.37996864811251,0.000724940987463106,0.0170178908808832,3211,4534,"sp|Q9VF89|RM09_DROME","Q9VF89","RM09",3.13e-12,"39S ribosomal protein L9, mitochondrial (L9mt) (MRP-L9)","mitochondrial translation [GO:0032543]; translation [GO:0006412]","GO:0003735; GO:0005739; GO:0005762; GO:0006412; GO:0032543"
"g113804",61.4426071597241,0.691573717258,0.204644843430855,3.37938501485706,0.000726481898541668,0.017040807226831,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g145194",65.5261608081618,0.668734159453782,0.197909323764987,3.37899269590699,0.000727519410201143,0.0170594286883669,0,1674,"sp|P18422|PSA3_RAT","P18422","PSA3",6.98e-14,"Proteasome subunit alpha type-3 (Macropain subunit C8) (Multicatalytic endopeptidase complex subunit C8) (Proteasome component C8) (Proteasome subunit K)","proteasomal protein catabolic process [GO:0010498]; regulation of endopeptidase activity [GO:0052548]; ubiquitin-dependent protein catabolic process [GO:0006511]","GO:0000502; GO:0005634; GO:0005737; GO:0005839; GO:0006511; GO:0010498; GO:0019773; GO:0031625; GO:0045202; GO:0052548"
"g151197",129.641987884465,0.454292086051474,0.134449998256693,3.37889246516863,0.000727784697228277,0.0170599360329861,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g86020",20.4429197987185,-1.72130020399028,0.509441806289022,-3.37879652345165,0.000728038716405296,0.0170601789977463,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g59240",103.099362116316,-0.549254562367914,0.162574124859534,-3.37848696920545,0.000728858866437903,0.0170736835430743,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g3294",92.1182187278433,0.332573325656457,0.0984479214974765,3.37816502977142,0.000729712740851829,0.017082255663311,98405,114995,"sp|O00370|LORF2_HUMAN","O00370","LORF2",3.05e-20,"LINE-1 retrotransposable element ORF2 protein (ORF2p) [Includes: Reverse transcriptase (EC 2.7.7.49); Endonuclease (EC 3.1.21.-)]","DNA recombination [GO:0006310]; nucleic acid phosphodiester bond hydrolysis [GO:0090305]; reverse transcription involved in RNA-mediated transposition [GO:0032199]; transposition, RNA-mediated [GO:0032197]","GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305"
"g143853",314.5018855526,-0.451544010539169,0.133664985401664,-3.37817723304482,0.000729680357383458,0.017082255663311,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g5049",1487.60690128424,0.389695268552367,0.11536895702508,3.37781738347215,0.000730635840568664,0.017092435778462,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g87570",5088.98130205235,-0.285062454485046,0.0843911605911303,-3.3778710055447,0.000730493388011658,0.017092435778462,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g4552",37.233388097409,0.46637902086215,0.138076577226679,3.37768382030864,0.000730990777058161,0.0170950274642813,118956,129987,"sp|P21329|RTJK_DROFU","P21329","RTJK",2.75e-13,"RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",NA,"GO:0003964"
"g17723",3985.76783274906,-0.468347185496355,0.138686177394068,-3.37702858566486,0.000732734347133846,0.0171188709336357,33955,44160,"sp|Q26473|SEM1A_SCHAM","Q26473","SEM1A",1.99e-11,"Semaphorin-1A (Fasciclin IV) (Fasciclin-4) (Semaphorin-I) (Sema I)","cell differentiation [GO:0030154]; nervous system development [GO:0007399]","GO:0007399; GO:0016021; GO:0030154; GO:0030215"
"g37560",82.1319226729452,-0.493775015475199,0.146215977275783,-3.37702503293379,0.000732743811421437,0.0171188709336357,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g76831",733.899053730827,-0.400297431488428,0.118533344765219,-3.37708711655191,0.00073257844029193,0.0171188709336357,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g18805",210.503234264761,-0.366462398602945,0.108528951747343,-3.37663261924868,0.000733789879926818,0.017130834630835,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g107615",33.1055315145533,0.547047864213533,0.162013482665997,3.37655764947238,0.000733989886779187,0.017130834630835,494,5683,"sp|Q9UR07|TF211_SCHPO","Q9UR07","TF211",9.64e-45,"Transposon Tf2-11 polyprotein (Retrotransposable element Tf2 155 kDa protein)","DNA integration [GO:0015074]; DNA recombination [GO:0006310]","GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004519; GO:0005634; GO:0006310; GO:0015074; GO:0046872"
"g117184",29.1002936141363,0.837695649759624,0.248083920382772,3.37666241515021,0.00073371040349278,0.017130834630835,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g98846",708.171325544692,-0.323912584449293,0.0959347170916113,-3.37638546575352,0.00073444943592412,0.0171358482520943,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g116549",290.11962200566,-0.207836545901983,0.0615638652070839,-3.37595024618546,0.00073561220546125,0.0171572602937994,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g70960",23.8099166310696,-0.762806529994008,0.225968661969656,-3.37571822280578,0.000736232797362033,0.017166016651913,0,10700,"sp|O00255|MEN1_HUMAN","O00255","MEN1",3.26e-15,"Menin","brain development [GO:0007420]; cellular response to DNA damage stimulus [GO:0006974]; cellular response to glucose stimulus [GO:0071333]; cellular response to peptide hormone stimulus [GO:0071375]; chromatin organization [GO:0006325]; decidualization [GO:0046697]; DNA repair [GO:0006281]; histone H3-K4 methylation [GO:0051568]; MAPK cascade [GO:0000165]; mitotic cell cycle [GO:0000278]; negative regulation of cell cycle [GO:0045786]; negative regulation of cell cycle G1/S phase transition [GO:1902807]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of cell-substrate adhesion [GO:0010812]; negative regulation of cyclin-dependent protein serine/threonine kinase activity [GO:0045736]; negative regulation of DNA-binding transcription factor activity [GO:0043433]; negative regulation of epithelial cell proliferation [GO:0050680]; negative regulation of JNK cascade [GO:0046329]; negative regulation of osteoblast differentiation [GO:0045668]; negative regulation of protein phosphorylation [GO:0001933]; negative regulation of telomerase activity [GO:0051974]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; osteoblast development [GO:0002076]; positive regulation of protein binding [GO:0032092]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of transforming growth factor beta receptor signaling pathway [GO:0030511]; regulation of activin receptor signaling pathway [GO:0032925]; regulation of transcription by RNA polymerase II [GO:0006357]; regulation of type B pancreatic cell proliferation [GO:0061469]; response to gamma radiation [GO:0010332]; response to transforming growth factor beta [GO:0071559]; response to UV [GO:0009411]; type B pancreatic cell differentiation [GO:0003309]","GO:0000122; GO:0000165; GO:0000278; GO:0000400; GO:0000403; GO:0000781; GO:0000785; GO:0000976; GO:0001933; GO:0002076; GO:0003309; GO:0003682; GO:0003690; GO:0005634; GO:0005654; GO:0005737; GO:0005788; GO:0005829; GO:0006281; GO:0006325; GO:0006357; GO:0006974; GO:0007420; GO:0008285; GO:0009411; GO:0010332; GO:0010812; GO:0016363; GO:0017053; GO:0030511; GO:0030674; GO:0032092; GO:0032154; GO:0032925; GO:0032991; GO:0035097; GO:0043433; GO:0044665; GO:0045668; GO:0045736; GO:0045786; GO:0045892; GO:0045944; GO:0046329; GO:0046697; GO:0047485; GO:0050680; GO:0051219; GO:0051568; GO:0051974; GO:0061469; GO:0070412; GO:0071333; GO:0071339; GO:0071375; GO:0071559; GO:1902807"
"g3290",5938.96165425442,-0.422458202135353,0.12515538311267,-3.37546968918658,0.000736898088535813,0.0171711667030811,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g99341",360.094115177549,-0.434898970679465,0.12884168043213,-3.37545248727609,0.000736944156399191,0.0171711667030811,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g30861",78.5964343126588,0.54580156985033,0.161718860320601,3.37500257402446,0.000738150004434559,0.0171935419196603,14804,18194,"sp|P26268|ODPT_ASCSU","P26268","ODPT",5.78e-13,"Pyruvate dehydrogenase E1 component subunit alpha type II, mitochondrial (PDHA2) (PDHE1-A) (EC 1.2.4.1) (Fragment)","acetyl-CoA biosynthetic process from pyruvate [GO:0006086]; glucose metabolic process [GO:0006006]; tricarboxylic acid cycle [GO:0006099]","GO:0004739; GO:0005759; GO:0006006; GO:0006086; GO:0006099"
"g69692",86.3129046583715,1.1295927414709,0.334707008009394,3.37487030280287,0.000738504863416229,0.0171950279674748,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g83538",138.120064999184,0.250762908719399,0.0743046180625259,3.3747957429562,0.000738704963383191,0.0171950279674748,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g49553",1029.76990704047,0.216089108329695,0.0640359144866884,3.37449867097025,0.000739502730375446,0.0172078770938611,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g109908",114.169690667415,0.405952233281389,0.120304111225275,3.37438371097082,0.000739811662469755,0.017209346505916,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g39523",3813.54822321152,-0.622671894224351,0.1845711445699,-3.37361452504043,0.0007418817825213,0.0172517697271924,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g136848",11263.5269009467,0.665909479058527,0.197394099220883,3.37350245872029,0.0007421838366764,0.0172530637039868,2715,3084,"sp|P10994|ACTS_PLEWA","P10994","ACTS",3.6e-75,"Actin, alpha skeletal muscle (Fragment)",NA,"GO:0005524; GO:0005737; GO:0005856"
"g94187",646.454668782566,-0.316401596358435,0.0937965438297182,-3.37327563937582,0.000742795536068074,0.0172558254294673,2035,7004,"sp|Q10126|YSM6_CAEEL","Q10126","YSM6",3.39e-12,"Putative uncharacterized transposon-derived protein F52C9.6",NA,NA
"g129444",50.2067335281142,0.529066161286116,0.156836963113372,3.37335122271956,0.000742591646581471,0.0172558254294673,0,3673,"sp|Q45FY6|HPRT_PIG","Q45FY6","HPRT",3.04e-22,"Hypoxanthine-guanine phosphoribosyltransferase (HGPRT) (HGPRTase) (EC 2.4.2.8)","GMP catabolic process [GO:0046038]; GMP salvage [GO:0032263]; guanine salvage [GO:0006178]; hypoxanthine metabolic process [GO:0046100]; hypoxanthine salvage [GO:0043103]; IMP metabolic process [GO:0046040]; IMP salvage [GO:0032264]; positive regulation of dopamine metabolic process [GO:0045964]; purine nucleotide biosynthetic process [GO:0006164]; purine ribonucleoside salvage [GO:0006166]","GO:0000166; GO:0000287; GO:0004422; GO:0005737; GO:0006164; GO:0006166; GO:0006178; GO:0032263; GO:0032264; GO:0042802; GO:0043103; GO:0045964; GO:0046038; GO:0046040; GO:0046100; GO:0052657"
"g63655",299.487503643618,-0.448463166665394,0.132962885742503,-3.37284471648647,0.000743958963590112,0.0172704808440071,9521,12394,"sp|Q9NBX4|RTXE_DROME","Q9NBX4","RTXE",3.8e-25,"Probable RNA-directed DNA polymerase from transposon X-element (EC 2.7.7.49) (Reverse transcriptase)","transposition, DNA-mediated [GO:0006313]","GO:0003964; GO:0006313"
"g76585",88.1210575298774,0.615057598897778,0.18235161356269,3.3729210665105,0.000743752706629026,0.0172704808440071,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g106810",229.971062324708,-0.227658347785764,0.0675026175740976,-3.37258547842036,0.00074465968276811,0.0172704808440071,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g147769",345.43514872489,0.36794596645225,0.109095180167766,3.37270597918646,0.000744333893603691,0.0172704808440071,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g160643",26.9676785381311,0.766107391419893,0.227156837109418,3.37259226342753,0.00074464133511939,0.0172704808440071,0,1153,"sp|Q7ZVM1|WASC5_DANRE","Q7ZVM1","WASC5",1.29e-13,"WASH complex subunit 5 (WASH complex subunit strumpellin)","actin filament polymerization [GO:0030041]; axonogenesis [GO:0007409]; endosome fission [GO:0140285]; endosome organization [GO:0007032]; heart contraction [GO:0060047]; neuron development [GO:0048666]; protein transport [GO:0015031]; regulation of actin nucleation [GO:0051125]","GO:0005768; GO:0005769; GO:0007032; GO:0007409; GO:0015031; GO:0030041; GO:0048666; GO:0051125; GO:0060047; GO:0071203; GO:0140285"
"g104163",84.4610694211215,0.335646122430355,0.0995254019477336,3.37246688646002,0.000744980440530198,0.0172721988361071,4832,6038,"sp|Q0II91|DJC21_BOVIN","Q0II91","DJC21",9.84e-19,"DnaJ homolog subfamily C member 21",NA,"GO:0003676; GO:0005730; GO:0005737; GO:0008270"
"g41815",27.766554274726,-0.934176240469245,0.27703396583315,-3.37206391880436,0.000746071313258962,0.0172917647175657,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g99417",20.4244099308333,0.515606292877865,0.15291564599385,3.37183477548532,0.000746692287998656,0.0173004303842124,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g128778",2359.16907202817,0.370088330653637,0.109762666399003,3.37171410640039,0.000747019492203676,0.0173010706212126,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g162663",45.5013984613157,0.799854593117273,0.237229963457855,3.37164235688705,0.000747214110065223,0.0173010706212126,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g48216",887.473540971676,-0.325082010901813,0.0964239881764058,-3.37138109561577,0.000747923169421777,0.0173117634633302,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g44424",233.210657324537,0.549203635857661,0.162906927555522,3.37127244432549,0.000748218231396654,0.0173128698367254,0,19091,"sp|Q95SX7|RTBS_DROME","Q95SX7","RTBS",7.86e-33,"Probable RNA-directed DNA polymerase from transposon BS (EC 2.7.7.49) (Reverse transcriptase)","transposition, DNA-mediated [GO:0006313]","GO:0003964; GO:0006313"
"g15718",91.5999839756282,0.845395896531068,0.250780125924606,3.37106416792065,0.000748784145404998,0.0173145205723141,55349,57004,"sp|P08548|LIN1_NYCCO","P08548","LIN1",9e-24,"LINE-1 reverse transcriptase homolog (EC 2.7.7.49)",NA,"GO:0003964; GO:0046872"
"g70855",83.0636503165084,-0.393433928213986,0.116708625341461,-3.37107841912193,0.000748745410377381,0.0173145205723141,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g126373",77.4883457834942,0.542088424292189,0.160820420057019,3.37076861321462,0.000749587888157234,0.0173216649349813,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g154114",11037.298123603,0.610087923624882,0.180990595279207,3.37082665916272,0.000749429972593838,0.0173216649349813,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g42309",3573.33205783623,0.887667171880371,0.263363407425199,3.37050306479076,0.000750310713911022,0.0173307717106995,0,5514,"sp|O15540|FABP7_HUMAN","O15540","FABP7",1.33e-12,"Fatty acid-binding protein, brain (Brain lipid-binding protein) (BLBP) (Brain-type fatty acid-binding protein) (B-FABP) (Fatty acid-binding protein 7) (Mammary-derived growth inhibitor related)","epithelial cell proliferation [GO:0050673]; fatty acid transport [GO:0015908]; negative regulation of cell population proliferation [GO:0008285]; nervous system development [GO:0007399]","GO:0005504; GO:0005634; GO:0005829; GO:0007399; GO:0008285; GO:0008289; GO:0015908; GO:0050673"
"g109958",12.3541229796462,0.846734235634748,0.251223499770394,3.37044200247438,0.000750477017721743,0.0173307717106995,0,5445,"sp|Q7ZU29|NUP93_DANRE","Q7ZU29","NUP93",1.13e-14,"Nuclear pore complex protein Nup93 (93 kDa nucleoporin) (Dead eye protein) (Nucleoporin Nup93)","nuclear pore complex assembly [GO:0051292]; poly(A)+ mRNA export from nucleus [GO:0016973]; protein import into nucleus [GO:0006606]","GO:0005643; GO:0006606; GO:0016973; GO:0017056; GO:0031965; GO:0034399; GO:0051292"
"g94207",113.087246584456,-0.356485770378877,0.105777894953912,-3.37013485222218,0.000751314063677232,0.0173443811772346,2265,4828,"sp|Q9NBX4|RTXE_DROME","Q9NBX4","RTXE",1.77e-22,"Probable RNA-directed DNA polymerase from transposon X-element (EC 2.7.7.49) (Reverse transcriptase)","transposition, DNA-mediated [GO:0006313]","GO:0003964; GO:0006313"
"g103595",395.405377954151,1.07430426007438,0.318800234867762,3.36983522148281,0.00075213145277923,0.017357528035826,0,3215,"sp|P11369|LORF2_MOUSE","P11369","LORF2",4.68e-26,"LINE-1 retrotransposable element ORF2 protein (ORF2p) (Long interspersed element-1) (L1) (Retrovirus-related Pol polyprotein LINE-1) [Includes: Reverse transcriptase (EC 2.7.7.49); Endonuclease (EC 3.1.21.-)]","DNA recombination [GO:0006310]","GO:0003964; GO:0004519; GO:0006310; GO:0046872"
"g55446",57.8377961524383,1.31376053807792,0.38987361597856,3.36970875749173,0.000752476692809424,0.0173597736662703,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g67373",562.695563417853,-0.703780256457871,0.208869100803771,-3.36947999368782,0.000753101579831199,0.0173684671991505,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g4764",507.315332285536,-0.471132400642274,0.139836708286425,-3.36916111953423,0.000753973414656712,0.0173714085381486,48154,51544,"sp|P08548|LIN1_NYCCO","P08548","LIN1",1.68e-16,"LINE-1 reverse transcriptase homolog (EC 2.7.7.49)",NA,"GO:0003964; GO:0046872"
"g23027",32.8003642267349,0.536878933765897,0.159346378771564,3.36925719871901,0.000753710625652634,0.0173714085381486,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g125936",20.6885561724293,-0.609407854965263,0.180874614035929,-3.36922822593672,0.00075378986100338,0.0173714085381486,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g15112",24.1627416556162,1.31093717614808,0.389114786572028,3.36902431207255,0.000754347747597976,0.0173743159839852,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g94762",412.067404325703,0.393676058157983,0.116870144616133,3.36849123829729,0.000755807992445833,0.0174022242732892,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g75623",27.4243998304095,-0.678820845431935,0.201555860722272,-3.36790427725293,0.00075741888624832,0.0174278526379674,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g152312",40.4010612369496,0.591511359201301,0.175628427133661,3.36797048664073,0.000757237017532279,0.0174278526379674,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g39831",979.18409556321,-0.298945149981378,0.0887657485844687,-3.36779844420401,0.000757709680325907,0.0174288161619774,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g59745",11.6226198472884,-0.870798214203657,0.258577387226848,-3.36765029433804,0.000758116921099338,0.0174324566770225,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g19433",20.1415015919846,-0.509360116168693,0.15126302187875,-3.36738027471768,0.000758859685562293,0.0174380825282903,46465,51647,"sp|P21329|RTJK_DROFU","P21329","RTJK",3.03e-34,"RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",NA,"GO:0003964"
"g110013",131.34896225267,0.976232279209542,0.289907572790261,3.36739144070519,0.000758828957002859,0.0174380825282903,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g15999",14.0063340031526,-0.883274531973818,0.262335032175455,-3.36697132917828,0.000759985891347182,0.017449947648475,29015,32670,"sp|Q95SX7|RTBS_DROME","Q95SX7","RTBS",3.21e-21,"Probable RNA-directed DNA polymerase from transposon BS (EC 2.7.7.49) (Reverse transcriptase)","transposition, DNA-mediated [GO:0006313]","GO:0003964; GO:0006313"
"g18274",436.695473438778,-0.322162706795311,0.0956846552259902,-3.366921331685,0.000760123687163996,0.017449947648475,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g20857",1803.45687887601,-0.244844890423893,0.0727200717937646,-3.36695061465667,0.000760042978883497,0.017449947648475,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g114888",109.050535696206,-0.73551760990016,0.218474226160546,-3.36661043650826,0.000760981051975071,0.0174639040633204,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g148371",194.571421505177,0.602110292033933,0.178854119551018,3.36648825056657,0.000761318253479671,0.0174659179135451,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g14501",78.3154706896146,0.742796332340029,0.220671944782062,3.36606600840729,0.000762484600727152,0.0174869462082259,9490,35434,"sp|Q6P9P6|KIF11_MOUSE","Q6P9P6","KIF11",6.12e-23,"Kinesin-like protein KIF11 (Kinesin-related motor protein Eg5)","cell division [GO:0051301]; microtubule-based movement [GO:0007018]; mitotic centrosome separation [GO:0007100]; mitotic spindle assembly [GO:0090307]; regulation of mitotic centrosome separation [GO:0046602]; spindle assembly [GO:0051225]; spindle organization [GO:0007051]","GO:0000922; GO:0005524; GO:0005634; GO:0005819; GO:0005829; GO:0005874; GO:0005876; GO:0007018; GO:0007051; GO:0007100; GO:0008017; GO:0008574; GO:0019901; GO:0032991; GO:0046602; GO:0051225; GO:0051301; GO:0072686; GO:0090307"
"g103954",89.3532151326445,1.69175717113307,0.502614659123053,3.36591291245822,0.000762907902889372,0.0174909251946654,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g51432",43.2094010734817,0.421200420536763,0.125143690032615,3.36573438442635,0.0007634017989809,0.0174965195289835,0,7294,"sp|P21328|RTJK_DROME","P21328","RTJK",9.87e-33,"RNA-directed DNA polymerase from mobile element jockey (EC 2.7.7.49) (Reverse transcriptase)",NA,"GO:0003964"
"g45060",1004.78993001986,-0.228220424961468,0.0678334942629691,-3.36442088736767,0.00076704471334766,0.0175742594041808,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g23153",25.7973308474992,0.60534711146205,0.179960055170377,3.36378598511174,0.000768811361258177,0.0175900944538783,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g67179",2152.03345377884,0.521366399149918,0.154988079406361,3.36391289670063,0.000768457921485583,0.0175900944538783,7915,11555,"sp|Q9VEN1|FLNA_DROME","Q9VEN1","FLNA",1.96e-39,"Filamin-A (FLN-A) (Actin-binding protein 280) (ABP-280) (Filamin-1) (Filamin1)","actin crosslink formation [GO:0051764]; behavioral response to ethanol [GO:0048149]; cytoplasmic transport, nurse cell to oocyte [GO:0007303]; determination of adult lifespan [GO:0008340]; female germline ring canal formation [GO:0007301]; female germline ring canal formation, actin assembly [GO:0008302]; germarium-derived female germ-line cyst encapsulation [GO:0030708]; germline ring canal formation [GO:0030725]; long-term memory [GO:0007616]; mitotic cell cycle [GO:0000278]; motor neuron axon guidance [GO:0008045]; negative regulation of lamellocyte differentiation [GO:0035204]; positive regulation of cytoskeleton organization [GO:0051495]; protein localization [GO:0008104]; sarcomere organization [GO:0045214]; syncytial embryo cellularization [GO:0110069]","GO:0000278; GO:0003779; GO:0005829; GO:0005886; GO:0007301; GO:0007303; GO:0007616; GO:0008045; GO:0008104; GO:0008302; GO:0008340; GO:0015629; GO:0030018; GO:0030708; GO:0030725; GO:0035182; GO:0035183; GO:0035204; GO:0035324; GO:0045179; GO:0045214; GO:0048149; GO:0051015; GO:0051495; GO:0051764; GO:0110069"
"g78144",34.2325412861381,0.710143138579921,0.211118313741967,3.36372115707533,0.000768991960971769,0.0175900944538783,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g127103",2034.42607411081,-2.08641105495415,0.620227330849315,-3.36394568761925,0.000768366625630174,0.0175900944538783,NA,NA,NA,NA,NA,NA,NA,NA,NA
"g158172",18.4182677755306,0.635308951418685,0.18886106168294,3.36389590187331,0.000768505242124687,0.0175900944538783,0,1297,"sp|Q9BTC8|MTA3_HUMAN","Q9BTC8","MTA3",4.31e-27,"Metastasis-associated protein MTA3","chromatin remodeling [GO:0006338]; histone deacetylation [GO:0016575]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of cell population proliferation [GO:0008284]; positive regulation of G2/M transition of mitotic cell cycle [GO:0010971]; positive regulation of transcription, DNA-templated [GO:0045893]; regulation of cell fate specification [GO:0042659]; regulation of stem cell differentiation [GO:2000736]","GO:0000122; GO:0003682; GO:0003713; GO:0003714; GO:0005654; GO:0005737; GO:0006338; GO:0008284; GO:0010971; GO:0016575; GO:0016581; GO:0042659; GO:0042826; GO:0043231; GO:0043565; GO:0044877; GO:0045892; GO:0045893; GO:0046872; GO:2000736"
"g149795",223.790263539842,0.88593947568849,0.263394973667196,3.36353979483257,0.000769497414106568,0.0175959078840345,NA,NA,NA,NA,NA,NA,NA,NA,NA
